ds,y
2016-09-25,119
2016-09-25,98
2016-09-25,201
2016-09-25,397
2016-09-25,857
2016-09-25,1401
2016-09-25,1952
2016-09-25,2389
2016-09-25,2716
2016-09-25,2864
2016-09-25,2901
2016-09-25,2751
2016-09-25,2675
2016-09-25,2295
2016-09-25,1407
2016-09-25,958
2016-09-25,595
2016-09-25,515
2016-09-25,380
2016-09-26,214
2016-09-26,106
2016-09-26,70
2016-09-26,50
2016-09-26,47
2016-09-26,157
2016-09-26,785
2016-09-26,2421
2016-09-26,4525
2016-09-26,2342
2016-09-26,1134
2016-09-26,1146
2016-09-26,1384
2016-09-26,1267
2016-09-26,1305
2016-09-26,1556
2016-09-26,2125
2016-09-26,4338
2016-09-26,4346
2016-09-26,2254
2016-09-26,1294
2016-09-26,873
2016-09-26,657
2016-09-26,378
2016-09-27,161
2016-09-27,121
2016-09-27,52
2016-09-27,53
2016-09-27,53
2016-09-27,146
2016-09-27,883
2016-09-27,2710
2016-09-27,5023
2016-09-27,2479
2016-09-27,1233
2016-09-27,1150
2016-09-27,1447
2016-09-27,1399
2016-09-27,1374
2016-09-27,1531
2016-09-27,2014
2016-09-27,4195
2016-09-27,3961
2016-09-27,2301
2016-09-27,1316
2016-09-27,1004
2016-09-27,710
2016-09-27,435
2016-09-28,236
2016-09-28,149
2016-09-28,73
2016-09-28,54
2016-09-28,54
2016-09-28,147
2016-09-28,858
2016-09-28,2802
2016-09-28,4967
2016-09-28,2607
2016-09-28,1269
2016-09-28,1266
2016-09-28,1700
2016-09-28,1706
2016-09-28,1545
2016-09-28,1758
2016-09-28,2397
2016-09-28,4406
2016-09-28,4337
2016-09-28,2393
2016-09-28,1381
2016-09-28,1080
2016-09-28,828
2016-09-28,516
2016-09-29,274
2016-09-29,144
2016-09-29,106
2016-09-29,79
2016-09-29,60
2016-09-29,162
2016-09-29,722
2016-09-29,2389
2016-09-29,4775
2016-09-29,2229
2016-09-29,746
2016-09-29,806
2016-09-29,1353
2016-09-29,1442
2016-09-29,1435
2016-09-29,1629
2016-09-29,2174
2016-09-29,4152
2016-09-29,3952
2016-09-29,2167
2016-09-29,1333
2016-09-29,1037
2016-09-29,773
2016-09-29,572
2016-09-30,286
2016-09-30,201
2016-09-30,113
2016-09-30,77
2016-09-30,89
2016-09-30,158
2016-09-30,681
2016-09-30,2359
2016-09-30,4551
2016-09-30,2510
2016-09-30,1409
2016-09-30,1435
2016-09-30,1335
2016-09-30,1715
2016-09-30,1632
2016-09-30,1725
2016-09-30,2472
2016-09-30,4091
2016-09-30,3393
2016-09-30,1545
2016-09-30,662
2016-09-30,503
2016-09-30,408
2016-09-30,403
2016-10-01,568
2016-10-01,449
2016-10-01,360
2016-10-01,220
2016-10-01,193
2016-10-01,120
2016-10-01,153
2016-10-01,321
2016-10-01,681
2016-10-01,679
2016-10-01,590
2016-10-01,671
2016-10-01,768
2016-10-01,1246
2016-10-01,1566
2016-10-01,1969
2016-10-01,1900
2016-10-01,1321
2016-10-01,1311
2016-10-01,627
2016-10-01,480
2016-10-01,460
2016-10-01,465
2016-10-01,475
2016-10-02,491
2016-10-02,415
2016-10-02,291
2016-10-02,198
2016-10-02,105
2016-10-02,85
2016-10-02,122
2016-10-02,208
2016-10-02,405
2016-10-02,833
2016-10-02,1377
2016-10-02,1954
2016-10-02,2293
2016-10-02,2696
2016-10-02,2534
2016-10-02,2560
2016-10-02,2614
2016-10-02,2362
2016-10-02,2103
2016-10-02,1153
2016-10-02,724
2016-10-02,628
2016-10-02,547
2016-10-02,324
2016-10-03,191
2016-10-03,106
2016-10-03,78
2016-10-03,32
2016-10-03,51
2016-10-03,127
2016-10-03,633
2016-10-03,2442
2016-10-03,4652
2016-10-03,2272
2016-10-03,1121
2016-10-03,1194
2016-10-03,1418
2016-10-03,1532
2016-10-03,1520
2016-10-03,1650
2016-10-03,2420
2016-10-03,4638
2016-10-03,4278
2016-10-03,2195
2016-10-03,1266
2016-10-03,878
2016-10-03,553
2016-10-03,335
2016-10-04,160
2016-10-04,104
2016-10-04,86
2016-10-04,61
2016-10-04,78
2016-10-04,137
2016-10-04,793
2016-10-04,2734
2016-10-04,5117
2016-10-04,2549
2016-10-04,1239
2016-10-04,1181
2016-10-04,1520
2016-10-04,1641
2016-10-04,1481
2016-10-04,1637
2016-10-04,2265
2016-10-04,4348
2016-10-04,4230
2016-10-04,2194
2016-10-04,1327
2016-10-04,887
2016-10-04,614
2016-10-04,424
2016-10-05,196
2016-10-05,105
2016-10-05,67
2016-10-05,45
2016-10-05,62
2016-10-05,162
2016-10-05,803
2016-10-05,2710
2016-10-05,5322
2016-10-05,2481
2016-10-05,1235
2016-10-05,1124
2016-10-05,1524
2016-10-05,1518
2016-10-05,1425
2016-10-05,1569
2016-10-05,2185
2016-10-05,4279
2016-10-05,3826
2016-10-05,2015
2016-10-05,1316
2016-10-05,901
2016-10-05,705
2016-10-05,418
2016-10-06,245
2016-10-06,173
2016-10-06,87
2016-10-06,59
2016-10-06,57
2016-10-06,129
2016-10-06,709
2016-10-06,2611
2016-10-06,5033
2016-10-06,2496
2016-10-06,1206
2016-10-06,1103
2016-10-06,1448
2016-10-06,1536
2016-10-06,1384
2016-10-06,1552
2016-10-06,2235
2016-10-06,3999
2016-10-06,3663
2016-10-06,1892
2016-10-06,1236
2016-10-06,877
2016-10-06,764
2016-10-06,511
2016-10-07,344
2016-10-07,170
2016-10-07,139
2016-10-07,98
2016-10-07,72
2016-10-07,128
2016-10-07,640
2016-10-07,2175
2016-10-07,4543
2016-10-07,2203
2016-10-07,1093
2016-10-07,1171
2016-10-07,1330
2016-10-07,1510
2016-10-07,1403
2016-10-07,1613
2016-10-07,2316
2016-10-07,3824
2016-10-07,3134
2016-10-07,1785
2016-10-07,1048
2016-10-07,830
2016-10-07,742
2016-10-07,739
2016-10-08,644
2016-10-08,473
2016-10-08,291
2016-10-08,244
2016-10-08,155
2016-10-08,88
2016-10-08,159
2016-10-08,317
2016-10-08,603
2016-10-08,1093
2016-10-08,1467
2016-10-08,1539
2016-10-08,1980
2016-10-08,2066
2016-10-08,2172
2016-10-08,2384
2016-10-08,2515
2016-10-08,2348
2016-10-08,1886
2016-10-08,1309
2016-10-08,984
2016-10-08,684
2016-10-08,730
2016-10-08,753
2016-10-09,615
2016-10-09,461
2016-10-09,402
2016-10-09,264
2016-10-09,142
2016-10-09,98
2016-10-09,119
2016-10-09,258
2016-10-09,467
2016-10-09,918
2016-10-09,1653
2016-10-09,2310
2016-10-09,2688
2016-10-09,2718
2016-10-09,2875
2016-10-09,2338
2016-10-09,1239
2016-10-09,1573
2016-10-09,1210
2016-10-09,764
2016-10-09,683
2016-10-09,510
2016-10-09,459
2016-10-09,318
2016-10-10,155
2016-10-10,88
2016-10-10,62
2016-10-10,45
2016-10-10,37
2016-10-10,140
2016-10-10,670
2016-10-10,2419
2016-10-10,4689
2016-10-10,2347
2016-10-10,1114
2016-10-10,1131
2016-10-10,1289
2016-10-10,1326
2016-10-10,1244
2016-10-10,1376
2016-10-10,1952
2016-10-10,4053
2016-10-10,3827
2016-10-10,1901
2016-10-10,1185
2016-10-10,821
2016-10-10,560
2016-10-10,329
2016-10-11,134
2016-10-11,102
2016-10-11,70
2016-10-11,42
2016-10-11,47
2016-10-11,136
2016-10-11,807
2016-10-11,2575
2016-10-11,4986
2016-10-11,2434
2016-10-11,1196
2016-10-11,1098
2016-10-11,1442
2016-10-11,1355
2016-10-11,1371
2016-10-11,1563
2016-10-11,2124
2016-10-11,4132
2016-10-11,3902
2016-10-11,2126
2016-10-11,1292
2016-10-11,893
2016-10-11,709
2016-10-11,378
2016-10-12,202
2016-10-12,118
2016-10-12,54
2016-10-12,54
2016-10-12,53
2016-10-12,129
2016-10-12,606
2016-10-12,2279
2016-10-12,4541
2016-10-12,2407
2016-10-12,1119
2016-10-12,1109
2016-10-12,1316
2016-10-12,1414
2016-10-12,1275
2016-10-12,1425
2016-10-12,2003
2016-10-12,3866
2016-10-12,3661
2016-10-12,1997
2016-10-12,873
2016-10-12,766
2016-10-12,615
2016-10-12,400
2016-10-13,115
2016-10-13,98
2016-10-13,47
2016-10-13,24
2016-10-13,40
2016-10-13,82
2016-10-13,632
2016-10-13,2061
2016-10-13,4196
2016-10-13,2053
2016-10-13,1051
2016-10-13,1046
2016-10-13,1298
2016-10-13,1366
2016-10-13,1247
2016-10-13,1424
2016-10-13,1899
2016-10-13,3623
2016-10-13,3279
2016-10-13,1868
2016-10-13,1170
2016-10-13,880
2016-10-13,641
2016-10-13,447
2016-10-14,244
2016-10-14,153
2016-10-14,109
2016-10-14,73
2016-10-14,69
2016-10-14,125
2016-10-14,649
2016-10-14,2196
2016-10-14,4312
2016-10-14,2293
2016-10-14,1217
2016-10-14,1213
2016-10-14,1497
2016-10-14,1603
2016-10-14,1394
2016-10-14,1577
2016-10-14,2236
2016-10-14,3727
2016-10-14,2884
2016-10-14,1635
2016-10-14,1071
2016-10-14,750
2016-10-14,677
2016-10-14,620
2016-10-15,519
2016-10-15,452
2016-10-15,319
2016-10-15,179
2016-10-15,157
2016-10-15,94
2016-10-15,118
2016-10-15,280
2016-10-15,545
2016-10-15,1021
2016-10-15,1524
2016-10-15,1693
2016-10-15,2229
2016-10-15,2429
2016-10-15,2638
2016-10-15,2742
2016-10-15,2487
2016-10-15,1367
2016-10-15,253
2016-10-15,504
2016-10-15,552
2016-10-15,458
2016-10-15,431
2016-10-15,497
2016-10-16,431
2016-10-16,365
2016-10-16,269
2016-10-16,229
2016-10-16,107
2016-10-16,95
2016-10-16,92
2016-10-16,108
2016-10-16,107
2016-10-16,355
2016-10-16,681
2016-10-16,1183
2016-10-16,1709
2016-10-16,2055
2016-10-16,1557
2016-10-16,1621
2016-10-16,1814
2016-10-16,1754
2016-10-16,1352
2016-10-16,938
2016-10-16,642
2016-10-16,484
2016-10-16,369
2016-10-16,210
2016-10-17,132
2016-10-17,87
2016-10-17,51
2016-10-17,29
2016-10-17,52
2016-10-17,136
2016-10-17,656
2016-10-17,2301
2016-10-17,4492
2016-10-17,2240
2016-10-17,1059
2016-10-17,1044
2016-10-17,1315
2016-10-17,1314
2016-10-17,1293
2016-10-17,1481
2016-10-17,2096
2016-10-17,2653
2016-10-17,2041
2016-10-17,1712
2016-10-17,1023
2016-10-17,675
2016-10-17,557
2016-10-17,295
2016-10-18,132
2016-10-18,80
2016-10-18,41
2016-10-18,35
2016-10-18,56
2016-10-18,126
2016-10-18,804
2016-10-18,2472
2016-10-18,4702
2016-10-18,2185
2016-10-18,1020
2016-10-18,899
2016-10-18,1341
2016-10-18,1307
2016-10-18,1283
2016-10-18,1413
2016-10-18,1983
2016-10-18,3944
2016-10-18,3798
2016-10-18,2066
2016-10-18,1226
2016-10-18,884
2016-10-18,613
2016-10-18,361
2016-10-19,171
2016-10-19,114
2016-10-19,49
2016-10-19,44
2016-10-19,55
2016-10-19,146
2016-10-19,736
2016-10-19,2517
2016-10-19,4975
2016-10-19,2454
2016-10-19,1079
2016-10-19,1011
2016-10-19,1457
2016-10-19,1422
2016-10-19,1268
2016-10-19,1393
2016-10-19,1964
2016-10-19,3796
2016-10-19,3634
2016-10-19,2001
2016-10-19,1214
2016-10-19,950
2016-10-19,752
2016-10-19,471
2016-10-20,240
2016-10-20,157
2016-10-20,90
2016-10-20,64
2016-10-20,61
2016-10-20,131
2016-10-20,732
2016-10-20,2306
2016-10-20,4693
2016-10-20,2365
2016-10-20,1148
2016-10-20,1022
2016-10-20,1364
2016-10-20,1335
2016-10-20,1313
2016-10-20,1400
2016-10-20,1867
2016-10-20,3627
2016-10-20,3408
2016-10-20,1887
2016-10-20,1123
2016-10-20,820
2016-10-20,726
2016-10-20,465
2016-10-21,279
2016-10-21,173
2016-10-21,101
2016-10-21,45
2016-10-21,45
2016-10-21,142
2016-10-21,649
2016-10-21,2087
2016-10-21,4253
2016-10-21,2273
2016-10-21,1163
2016-10-21,1128
2016-10-21,1435
2016-10-21,1553
2016-10-21,1414
2016-10-21,1499
2016-10-21,2116
2016-10-21,3091
2016-10-21,2621
2016-10-21,1589
2016-10-21,965
2016-10-21,711
2016-10-21,668
2016-10-21,567
2016-10-22,490
2016-10-22,365
2016-10-22,271
2016-10-22,191
2016-10-22,94
2016-10-22,79
2016-10-22,113
2016-10-22,291
2016-10-22,538
2016-10-22,996
2016-10-22,1278
2016-10-22,1775
2016-10-22,2307
2016-10-22,2422
2016-10-22,2513
2016-10-22,2510
2016-10-22,2356
2016-10-22,2095
2016-10-22,1589
2016-10-22,1113
2016-10-22,827
2016-10-22,674
2016-10-22,589
2016-10-22,544
2016-10-23,457
2016-10-23,429
2016-10-23,355
2016-10-23,217
2016-10-23,150
2016-10-23,107
2016-10-23,107
2016-10-23,173
2016-10-23,319
2016-10-23,744
2016-10-23,1359
2016-10-23,1900
2016-10-23,2166
2016-10-23,2435
2016-10-23,2203
2016-10-23,2406
2016-10-23,2069
2016-10-23,1826
2016-10-23,1376
2016-10-23,894
2016-10-23,615
2016-10-23,462
2016-10-23,481
2016-10-23,303
2016-10-24,202
2016-10-24,136
2016-10-24,62
2016-10-24,30
2016-10-24,63
2016-10-24,126
2016-10-24,585
2016-10-24,1973
2016-10-24,3985
2016-10-24,2070
2016-10-24,968
2016-10-24,965
2016-10-24,1180
2016-10-24,1294
2016-10-24,1253
2016-10-24,1299
2016-10-24,1808
2016-10-24,3805
2016-10-24,3404
2016-10-24,1913
2016-10-24,1213
2016-10-24,817
2016-10-24,534
2016-10-24,368
2016-10-25,123
2016-10-25,109
2016-10-25,67
2016-10-25,43
2016-10-25,50
2016-10-25,134
2016-10-25,700
2016-10-25,2260
2016-10-25,4560
2016-10-25,2281
2016-10-25,1100
2016-10-25,1023
2016-10-25,1382
2016-10-25,1365
2016-10-25,1345
2016-10-25,1425
2016-10-25,2157
2016-10-25,3888
2016-10-25,3577
2016-10-25,2069
2016-10-25,1255
2016-10-25,931
2016-10-25,704
2016-10-25,444
2016-10-26,235
2016-10-26,107
2016-10-26,134
2016-10-26,67
2016-10-26,49
2016-10-26,123
2016-10-26,701
2016-10-26,2208
2016-10-26,4540
2016-10-26,2381
2016-10-26,1226
2016-10-26,1084
2016-10-26,1453
2016-10-26,1499
2016-10-26,1482
2016-10-26,1567
2016-10-26,2050
2016-10-26,3891
2016-10-26,3539
2016-10-26,2126
2016-10-26,1270
2016-10-26,953
2016-10-26,808
2016-10-26,517
2016-10-27,278
2016-10-27,159
2016-10-27,118
2016-10-27,57
2016-10-27,76
2016-10-27,123
2016-10-27,720
2016-10-27,2226
2016-10-27,4357
2016-10-27,2266
2016-10-27,1153
2016-10-27,1224
2016-10-27,1622
2016-10-27,1596
2016-10-27,1534
2016-10-27,1616
2016-10-27,2052
2016-10-27,3747
2016-10-27,3380
2016-10-27,1961
2016-10-27,1248
2016-10-27,979
2016-10-27,796
2016-10-27,600
2016-10-28,331
2016-10-28,192
2016-10-28,129
2016-10-28,81
2016-10-28,65
2016-10-28,125
2016-10-28,631
2016-10-28,1823
2016-10-28,4045
2016-10-28,2256
2016-10-28,1312
2016-10-28,1392
2016-10-28,1723
2016-10-28,1783
2016-10-28,1654
2016-10-28,1768
2016-10-28,2338
2016-10-28,3560
2016-10-28,2886
2016-10-28,1773
2016-10-28,1128
2016-10-28,875
2016-10-28,836
2016-10-28,714
2016-10-29,628
2016-10-29,517
2016-10-29,344
2016-10-29,239
2016-10-29,201
2016-10-29,112
2016-10-29,146
2016-10-29,232
2016-10-29,531
2016-10-29,927
2016-10-29,1440
2016-10-29,1870
2016-10-29,2297
2016-10-29,2421
2016-10-29,2491
2016-10-29,2574
2016-10-29,2595
2016-10-29,2260
2016-10-29,1666
2016-10-29,1271
2016-10-29,879
2016-10-29,809
2016-10-29,698
2016-10-29,637
2016-10-30,601
2016-10-30,932
2016-10-30,357
2016-10-30,191
2016-10-30,136
2016-10-30,109
2016-10-30,139
2016-10-30,213
2016-10-30,436
2016-10-30,947
2016-10-30,1564
2016-10-30,1869
2016-10-30,2069
2016-10-30,2236
2016-10-30,2098
2016-10-30,2247
2016-10-30,2073
2016-10-30,1506
2016-10-30,1253
2016-10-30,805
2016-10-30,760
2016-10-30,517
2016-10-30,477
2016-10-31,201
2016-10-31,115
2016-10-31,62
2016-10-31,54
2016-10-31,72
2016-10-31,146
2016-10-31,751
2016-10-31,2468
2016-10-31,4460
2016-10-31,2143
2016-10-31,1150
2016-10-31,1131
2016-10-31,1579
2016-10-31,1588
2016-10-31,1616
2016-10-31,1713
2016-10-31,2407
2016-10-31,3890
2016-10-31,3601
2016-10-31,2048
2016-10-31,1336
2016-10-31,925
2016-10-31,589
2016-10-31,416
2016-11-01,212
2016-11-01,144
2016-11-01,109
2016-11-01,67
2016-11-01,81
2016-11-01,151
2016-11-01,869
2016-11-01,2748
2016-11-01,4951
2016-11-01,2269
2016-11-01,1092
2016-11-01,1009
2016-11-01,1296
2016-11-01,1314
2016-11-01,1175
2016-11-01,974
2016-11-01,1643
2016-11-01,3606
2016-11-01,3461
2016-11-01,1907
2016-11-01,1114
2016-11-01,894
2016-11-01,615
2016-11-01,353
2016-11-02,188
2016-11-02,90
2016-11-02,53
2016-11-02,33
2016-11-02,35
2016-11-02,130
2016-11-02,781
2016-11-02,2684
2016-11-02,4783
2016-11-02,2289
2016-11-02,1146
2016-11-02,1053
2016-11-02,1371
2016-11-02,1385
2016-11-02,1300
2016-11-02,1381
2016-11-02,1878
2016-11-02,3410
2016-11-02,3209
2016-11-02,1863
2016-11-02,1153
2016-11-02,794
2016-11-02,636
2016-11-02,393
2016-11-03,206
2016-11-03,129
2016-11-03,81
2016-11-03,37
2016-11-03,53
2016-11-03,126
2016-11-03,735
2016-11-03,2437
2016-11-03,4656
2016-11-03,2275
2016-11-03,1063
2016-11-03,1056
2016-11-03,1328
2016-11-03,1290
2016-11-03,1276
2016-11-03,1298
2016-11-03,1931
2016-11-03,3268
2016-11-03,3102
2016-11-03,1784
2016-11-03,999
2016-11-03,640
2016-11-03,658
2016-11-03,463
2016-11-04,264
2016-11-04,170
2016-11-04,115
2016-11-04,51
2016-11-04,55
2016-11-04,132
2016-11-04,629
2016-11-04,2108
2016-11-04,4163
2016-11-04,2195
2016-11-04,1101
2016-11-04,1080
2016-11-04,781
2016-11-04,477
2016-11-04,368
2016-11-04,520
2016-11-04,745
2016-11-04,1648
2016-11-04,1836
2016-11-04,1244
2016-11-04,714
2016-11-04,576
2016-11-04,493
2016-11-04,467
2016-11-05,308
2016-11-05,303
2016-11-05,190
2016-11-05,148
2016-11-05,100
2016-11-05,85
2016-11-05,117
2016-11-05,278
2016-11-05,519
2016-11-05,987
2016-11-05,1215
2016-11-05,1449
2016-11-05,1613
2016-11-05,1761
2016-11-05,1745
2016-11-05,1586
2016-11-05,1495
2016-11-05,1269
2016-11-05,985
2016-11-05,972
2016-11-05,762
2016-11-05,656
2016-11-05,456
2016-11-05,421
2016-11-06,342
2016-11-06,282
2016-11-06,182
2016-11-06,137
2016-11-06,78
2016-11-06,49
2016-11-06,97
2016-11-06,159
2016-11-06,370
2016-11-06,650
2016-11-06,1184
2016-11-06,1471
2016-11-06,1507
2016-11-06,1489
2016-11-06,1406
2016-11-06,939
2016-11-06,353
2016-11-06,544
2016-11-06,616
2016-11-06,516
2016-11-06,400
2016-11-06,248
2016-11-06,223
2016-11-06,164
2016-11-07,118
2016-11-07,63
2016-11-07,28
2016-11-07,17
2016-11-07,42
2016-11-07,119
2016-11-07,594
2016-11-07,1811
2016-11-07,2905
2016-11-07,1578
2016-11-07,650
2016-11-07,558
2016-11-07,445
2016-11-07,472
2016-11-07,409
2016-11-07,520
2016-11-07,855
2016-11-07,2082
2016-11-07,1832
2016-11-07,949
2016-11-07,540
2016-11-07,313
2016-11-07,189
2016-11-07,104
2016-11-08,41
2016-11-08,20
2016-11-08,24
2016-11-08,35
2016-11-08,34
2016-11-08,121
2016-11-08,661
2016-11-08,2166
2016-11-08,4188
2016-11-08,1964
2016-11-08,833
2016-11-08,788
2016-11-08,983
2016-11-08,1024
2016-11-08,918
2016-11-08,1051
2016-11-08,1564
2016-11-08,3043
2016-11-08,2949
2016-11-08,1617
2016-11-08,969
2016-11-08,599
2016-11-08,370
2016-11-08,185
2016-11-09,91
2016-11-09,45
2016-11-09,26
2016-11-09,20
2016-11-09,24
2016-11-09,69
2016-11-09,184
2016-11-09,736
2016-11-09,1619
2016-11-09,1208
2016-11-09,575
2016-11-09,555
2016-11-09,724
2016-11-09,826
2016-11-09,774
2016-11-09,944
2016-11-09,1431
2016-11-09,2704
2016-11-09,2500
2016-11-09,1426
2016-11-09,856
2016-11-09,579
2016-11-09,466
2016-11-09,318
2016-11-10,69
2016-11-10,63
2016-11-10,44
2016-11-10,26
2016-11-10,51
2016-11-10,129
2016-11-10,616
2016-11-10,2115
2016-11-10,4289
2016-11-10,2108
2016-11-10,906
2016-11-10,872
2016-11-10,1146
2016-11-10,1010
2016-11-10,744
2016-11-10,958
2016-11-10,1472
2016-11-10,2802
2016-11-10,2582
2016-11-10,1546
2016-11-10,771
2016-11-10,602
2016-11-10,493
2016-11-10,416
2016-11-11,147
2016-11-11,146
2016-11-11,79
2016-11-11,58
2016-11-11,49
2016-11-11,122
2016-11-11,624
2016-11-11,1967
2016-11-11,3971
2016-11-11,2193
2016-11-11,1107
2016-11-11,1052
2016-11-11,1377
2016-11-11,1354
2016-11-11,1291
2016-11-11,1464
2016-11-11,1857
2016-11-11,2915
2016-11-11,2384
2016-11-11,1313
2016-11-11,812
2016-11-11,530
2016-11-11,545
2016-11-11,457
2016-11-12,327
2016-11-12,314
2016-11-12,221
2016-11-12,170
2016-11-12,109
2016-11-12,97
2016-11-12,97
2016-11-12,121
2016-11-12,179
2016-11-12,221
2016-11-12,407
2016-11-12,536
2016-11-12,648
2016-11-12,765
2016-11-12,630
2016-11-12,693
2016-11-12,691
2016-11-12,591
2016-11-12,612
2016-11-12,497
2016-11-12,357
2016-11-12,382
2016-11-12,325
2016-11-13,275
2016-11-13,295
2016-11-13,236
2016-11-13,182
2016-11-13,108
2016-11-13,76
2016-11-13,101
2016-11-13,163
2016-11-13,336
2016-11-13,687
2016-11-13,1129
2016-11-13,1593
2016-11-13,1923
2016-11-13,2040
2016-11-13,1997
2016-11-13,1948
2016-11-13,1610
2016-11-13,1182
2016-11-13,857
2016-11-13,694
2016-11-13,520
2016-11-13,406
2016-11-13,394
2016-11-13,292
2016-11-14,130
2016-11-14,73
2016-11-14,33
2016-11-14,33
2016-11-14,46
2016-11-14,123
2016-11-14,643
2016-11-14,1763
2016-11-14,3642
2016-11-14,2047
2016-11-14,891
2016-11-14,693
2016-11-14,698
2016-11-14,774
2016-11-14,741
2016-11-14,874
2016-11-14,1402
2016-11-14,2953
2016-11-14,2851
2016-11-14,1627
2016-11-14,1041
2016-11-14,735
2016-11-14,519
2016-11-14,286
2016-11-15,120
2016-11-15,83
2016-11-15,59
2016-11-15,40
2016-11-15,37
2016-11-15,134
2016-11-15,723
2016-11-15,2305
2016-11-15,4480
2016-11-15,2283
2016-11-15,988
2016-11-15,874
2016-11-15,1206
2016-11-15,1157
2016-11-15,1162
2016-11-15,1222
2016-11-15,1697
2016-11-15,3308
2016-11-15,2400
2016-11-15,1500
2016-11-15,994
2016-11-15,716
2016-11-15,640
2016-11-15,370
2016-11-16,133
2016-11-16,107
2016-11-16,43
2016-11-16,38
2016-11-16,40
2016-11-16,115
2016-11-16,685
2016-11-16,2248
2016-11-16,4596
2016-11-16,2376
2016-11-16,1096
2016-11-16,1059
2016-11-16,1279
2016-11-16,1255
2016-11-16,1173
2016-11-16,1265
2016-11-16,1566
2016-11-16,2897
2016-11-16,1632
2016-11-16,1235
2016-11-16,930
2016-11-16,696
2016-11-16,585
2016-11-16,390
2016-11-17,173
2016-11-17,118
2016-11-17,71
2016-11-17,56
2016-11-17,40
2016-11-17,126
2016-11-17,639
2016-11-17,2231
2016-11-17,4532
2016-11-17,2108
2016-11-17,1018
2016-11-17,907
2016-11-17,1139
2016-11-17,1092
2016-11-17,930
2016-11-17,1113
2016-11-17,1420
2016-11-17,2651
2016-11-17,2761
2016-11-17,1637
2016-11-17,960
2016-11-17,710
2016-11-17,591
2016-11-17,439
2016-11-18,206
2016-11-18,112
2016-11-18,82
2016-11-18,62
2016-11-18,40
2016-11-18,117
2016-11-18,567
2016-11-18,1935
2016-11-18,3927
2016-11-18,2184
2016-11-18,1089
2016-11-18,944
2016-11-18,1208
2016-11-18,1280
2016-11-18,1182
2016-11-18,1245
2016-11-18,1659
2016-11-18,2774
2016-11-18,2256
2016-11-18,1322
2016-11-18,760
2016-11-18,617
2016-11-18,526
2016-11-18,500
2016-11-19,320
2016-11-19,298
2016-11-19,229
2016-11-19,132
2016-11-19,87
2016-11-19,86
2016-11-19,103
2016-11-19,254
2016-11-19,472
2016-11-19,882
2016-11-19,1270
2016-11-19,1600
2016-11-19,1876
2016-11-19,1826
2016-11-19,1776
2016-11-19,1703
2016-11-19,1371
2016-11-19,1114
2016-11-19,788
2016-11-19,670
2016-11-19,440
2016-11-19,254
2016-11-19,296
2016-11-19,222
2016-11-20,53
2016-11-20,66
2016-11-20,61
2016-11-20,53
2016-11-20,19
2016-11-20,24
2016-11-20,21
2016-11-20,119
2016-11-20,238
2016-11-20,432
2016-11-20,514
2016-11-20,776
2016-11-20,988
2016-11-20,1066
2016-11-20,1035
2016-11-20,1077
2016-11-20,899
2016-11-20,829
2016-11-20,743
2016-11-20,598
2016-11-20,473
2016-11-20,319
2016-11-20,118
2016-11-20,92
2016-11-21,52
2016-11-21,30
2016-11-21,15
2016-11-21,9
2016-11-21,28
2016-11-21,107
2016-11-21,448
2016-11-21,1511
2016-11-21,3321
2016-11-21,1736
2016-11-21,734
2016-11-21,577
2016-11-21,527
2016-11-21,283
2016-11-21,599
2016-11-21,843
2016-11-21,1296
2016-11-21,1834
2016-11-21,2364
2016-11-21,1251
2016-11-21,808
2016-11-21,492
2016-11-21,228
2016-11-21,137
2016-11-22,90
2016-11-22,54
2016-11-22,33
2016-11-22,24
2016-11-22,23
2016-11-22,100
2016-11-22,598
2016-11-22,2055
2016-11-22,4248
2016-11-22,2174
2016-11-22,992
2016-11-22,780
2016-11-22,983
2016-11-22,1033
2016-11-22,1001
2016-11-22,1136
2016-11-22,1544
2016-11-22,3114
2016-11-22,3036
2016-11-22,1639
2016-11-22,1099
2016-11-22,754
2016-11-22,571
2016-11-22,341
2016-11-23,160
2016-11-23,88
2016-11-23,64
2016-11-23,40
2016-11-23,48
2016-11-23,111
2016-11-23,650
2016-11-23,2201
2016-11-23,4423
2016-11-23,2309
2016-11-23,1005
2016-11-23,897
2016-11-23,1157
2016-11-23,1105
2016-11-23,1044
2016-11-23,1229
2016-11-23,1578
2016-11-23,3114
2016-11-23,3081
2016-11-23,1661
2016-11-23,1011
2016-11-23,750
2016-11-23,650
2016-11-23,392
2016-11-24,166
2016-11-24,98
2016-11-24,72
2016-11-24,49
2016-11-24,49
2016-11-24,99
2016-11-24,650
2016-11-24,2105
2016-11-24,4483
2016-11-24,2223
2016-11-24,1079
2016-11-24,909
2016-11-24,1191
2016-11-24,1081
2016-11-24,1017
2016-11-24,1095
2016-11-24,1554
2016-11-24,2954
2016-11-24,2828
2016-11-24,1538
2016-11-24,985
2016-11-24,715
2016-11-24,580
